time,x,y,z,w0,w1,w2,w3,vx,vy,vz,roll,pitch,yaw
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7173151271559446,-1.154160175275407,0,0.0,0.0,-0.30981647122760314,0.9507963789140531,0.0,0.0,0.0,0,0,0.0
0,1.7356310542805435,-1.1675145875216562,0,0.0,0.0,-0.31974337320658575,0.947504182202102,0.0,0.0,0.0,0,0,0.0
0,1.762932002067296,-1.1883084298505224,0,0.0,0.0,-0.33613003862161056,0.9418155855241697,0.0,0.0,0.0,0,0,0.0
0,1.7958959632535147,-1.215272348145044,0,0.0,0.0,-0.3580340310570432,0.9337085372882933,0.0,0.0,0.0,0,0,0.0
0,1.8176252017998946,-1.2348093164769232,0,0.0,0.0,-0.3729040547343017,0.9278699078872624,0.0,0.0,0.0,0,0,0.0
0,1.8459841139210393,-1.2619947123271895,0,0.0,0.0,-0.39339366272498333,0.9193701246656986,0.0,0.0,0.0,0,0,0.0
0,1.8724434814664979,-1.2897135045913888,0,0.0,0.0,-0.412940901803829,0.9107578227044995,0.0,0.0,0.0,0,0,0.0
0,1.8810396133914347,-1.2995256748426722,0,0.0,0.0,-0.4189751622291473,0.9079976946199035,0.0,0.0,0.0,0,0,0.0
0,1.9013352103564896,-1.3233222216350875,0,0.0,0.0,-0.42167038216124064,0.9067491873765277,0.0,0.0,0.0,0,0,0.0
0,1.9291555993869405,-1.3563368112365044,0,0.0,0.0,-0.4309573315038698,0.9023723058821473,0.0,0.0,0.0,0,0,0.0
0,1.9177414633486447,-1.3422129915267922,0,0.0,0.0,-0.4237189812048222,0.9057936988998916,0.0,0.0,0.0,0,0,0.0
0,1.9091006833226594,-1.3318643505554573,0,0.0,0.0,-0.4163231545153037,0.9092167128987602,0.0,0.0,0.0,0,0,0.0
0,1.9238282827911866,-1.3489296533833157,0,0.0,0.0,-0.4263621151535066,0.9045525671633617,0.0,0.0,0.0,0,0,0.0
0,1.9389817605034838,-1.3672951895746746,0,0.0,0.0,-0.43813555194012743,0.898908915366913,0.0,0.0,0.0,0,0,0.0
0,1.9502423204989112,-1.3816924861396431,0,0.0,0.0,-0.44611454696966546,0.8949758717317747,0.0,0.0,0.0,0,0,0.0
0,1.9690633085898153,-1.4066591135984592,0,0.0,0.0,-0.460648907082005,0.8875824380890793,0.0,0.0,0.0,0,0,0.0
0,1.9946254090205198,-1.442973657423654,0,0.0,0.0,-0.48045838142238256,0.8770175276019199,0.0,0.0,0.0,0,0,0.0
0,2.0110364335984205,-1.4686651677989042,0,0.0,0.0,-0.49390248027406725,0.8695173028635627,0.0,0.0,0.0,0,0,0.0
0,2.032335030552688,-1.5043865383245998,0,0.0,0.0,-0.5129998116183003,0.8583887192173417,0.0,0.0,0.0,0,0,0.0
0,2.0536739127540393,-1.5440630945474665,0,0.0,0.0,-0.5316111757658971,0.8469885228270808,0.0,0.0,0.0,0,0,0.0
0,2.07098839344627,-1.5799257479558557,0,0.0,0.0,-0.5486776574945594,0.8360339874468519,0.0,0.0,0.0,0,0,0.0
0,2.0726608905608903,-1.5837819205975334,0,0.0,0.0,-0.5438329367509577,0.83919350385047,0.0,0.0,0.0,0,0,0.0
0,2.0814435343248943,-1.6034064787351865,0,0.0,0.0,-0.5397694132876769,0.8418129129914064,0.0,0.0,0.0,0,0,0.0
0,2.0950603723683305,-1.6330605180838988,0,0.0,0.0,-0.5415731042534673,0.8406536580240778,0.0,0.0,0.0,0,0,0.0
0,2.1134086874886213,-1.6734746177059105,0,0.0,0.0,-0.5522133816490197,0.8337028134339922,0.0,0.0,0.0,0,0,0.0
0,2.131134912857328,-1.7153120855696988,0,0.0,0.0,-0.5624937992590704,0.8268015032612704,0.0,0.0,0.0,0,0,0.0
0,2.143141109821638,-1.7457244416652207,0,0.0,0.0,-0.5707870074413249,0.8210981623022773,0.0,0.0,0.0,0,0,0.0
0,2.157145678010689,-1.7834022181777986,0,0.0,0.0,-0.5764182097991182,0.8171548491026531,0.0,0.0,0.0,0,0,0.0
0,2.172359632058908,-1.826123297377021,0,0.0,0.0,-0.5807479987887245,0.8140833875610604,0.0,0.0,0.0,0,0,0.0
0,2.1813478330010745,-1.852236314941541,0,0.0,0.0,-0.5830166146298028,0.8124602310670991,0.0,0.0,0.0,0,0,0.0
0,2.195971828199218,-1.895505673846533,0,0.0,0.0,-0.5817687223755034,0.8133542608639698,0.0,0.0,0.0,0,0,0.0
0,2.210859597838838,-1.9391136389217085,0,0.0,0.0,-0.5793334149519881,0.8150906663188259,0.0,0.0,0.0,0,0,0.0
0,2.2042846860660354,-1.9202252685531493,0,0.0,0.0,-0.5701742914492455,0.8215237533816967,0.0,0.0,0.0,0,0,0.0
0,2.1985528174260494,-1.9048744688807548,0,0.0,0.0,-0.5629336275911296,0.8265021058213291,0.0,0.0,0.0,0,0,0.0
0,2.1951034971693373,-1.8961098560018228,0,0.0,0.0,-0.5634776668589356,0.8261312964361115,0.0,0.0,0.0,0,0,0.0
0,2.1929089912601016,-1.890512067064746,0,0.0,0.0,-0.551231016634826,0.8343526630266941,0.0,0.0,0.0,0,0,0.0
0,2.199745243615056,-1.9065417728087606,0,0.0,0.0,-0.5414832470755881,0.8407115397902407,0.0,0.0,0.0,0,0,0.0
0,2.20970445136295,-1.9284655265592185,0,0.0,0.0,-0.5415441718535094,0.8406722963982437,0.0,0.0,0.0,0,0,0.0
0,2.219732483246607,-1.9505492862606935,0,0.0,0.0,-0.5418299529360994,0.8404881332304843,0.0,0.0,0.0,0,0,0.0
0,2.2353312051758008,-1.9849629731152156,0,0.0,0.0,-0.5384600735910778,0.8426510245340542,0.0,0.0,0.0,0,0,0.0
0,2.245257400223419,-2.006403682689887,0,0.0,0.0,-0.5362800063699081,0.8440401381260795,0.0,0.0,0.0,0,0,0.0
0,2.2608484166444844,-2.039628832283258,0,0.0,0.0,-0.5304396482618003,0.8477227020387608,0.0,0.0,0.0,0,0,0.0
0,2.2756112459964584,-2.06999165397976,0,0.0,0.0,-0.5240246815702138,0.8517030780179417,0.0,0.0,0.0,0,0,0.0
0,2.2878039802435435,-2.094134627214513,0,0.0,0.0,-0.5182713496748278,0.8552162347068912,0.0,0.0,0.0,0,0,0.0
0,2.3035745420011216,-2.1243429554233457,0,0.0,0.0,-0.5105434606493694,0.85985194934254,0.0,0.0,0.0,0,0,0.0
0,2.318632511688833,-2.1519613084864395,0,0.0,0.0,-0.5028639024312453,0.8643656029896255,0.0,0.0,0.0,0,0,0.0
0,2.33481142632398,-2.1804174197239803,0,0.0,0.0,-0.4943317239380674,0.8692733440687217,0.0,0.0,0.0,0,0,0.0
0,2.3578619686692566,-2.219164031402775,0,0.0,0.0,-0.4820863718911813,0.8761236956256792,0.0,0.0,0.0,0,0,0.0
0,2.3676987697509975,-2.2346903988474405,0,0.0,0.0,-0.47681303653270446,0.8790047372980773,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720408,0.8751433470295,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3776604561988286,-2.2500036629427638,0,0.0,0.0,-0.4838637433720409,0.8751433470294999,0.0,0.0,0.0,0,0,0.0
0,2.3848920718009987,-2.2615211749267,0,0.0,0.0,-0.4728085729890928,0.8811651680065535,0.0,0.0,0.0,0,0,0.0
0,2.3848920718009987,-2.2615211749267,0,0.0,0.0,-0.47280857298909285,0.8811651680065535,0.0,0.0,0.0,0,0,0.0
0,2.3848920718009987,-2.2615211749267,0,0.0,0.0,-0.47280857298909296,0.8811651680065534,0.0,0.0,0.0,0,0,0.0
0,2.3848920718009987,-2.2615211749267,0,0.0,0.0,-0.472808572989093,0.8811651680065534,0.0,0.0,0.0,0,0,0.0
0,2.3848920718009987,-2.2615211749267,0,0.0,0.0,-0.47280857298909307,0.8811651680065534,0.0,0.0,0.0,0,0,0.0
0,2.3848920718009987,-2.2615211749267,0,0.0,0.0,-0.47280857298909307,0.8811651680065534,0.0,0.0,0.0,0,0,0.0
0,2.373833989668678,-2.244856277100585,0,0.0,0.0,-0.46750275918547346,0.8839916120382417,0.0,0.0,0.0,0,0,0.0
0,2.3658915398347515,-2.233193575200313,0,0.0,0.0,-0.4571295015718217,0.8894001454872255,0.0,0.0,0.0,0,0,0.0
0,2.3751042615383686,-2.246063699201381,0,0.0,0.0,-0.4381710938479422,0.8988915910809812,0.0,0.0,0.0,0,0,0.0
0,2.3751042615383686,-2.246063699201381,0,0.0,0.0,-0.43817109384794223,0.8988915910809812,0.0,0.0,0.0,0,0,0.0
0,2.3751042615383686,-2.246063699201381,0,0.0,0.0,-0.4381710938479423,0.8988915910809812,0.0,0.0,0.0,0,0,0.0
0,2.3751042615383686,-2.246063699201381,0,0.0,0.0,-0.43817109384794223,0.8988915910809812,0.0,0.0,0.0,0,0,0.0
0,2.384387898536131,-2.257935316418464,0,0.0,0.0,-0.4291807712210089,0.9032186145192868,0.0,0.0,0.0,0,0,0.0
0,2.405905214007661,-2.28434746798299,0,0.0,0.0,-0.4096516527796416,0.9122420311380681,0.0,0.0,0.0,0,0,0.0
0,2.433201654257528,-2.3150553668572234,0,0.0,0.0,-0.3867199680831168,0.9221971949023664,0.0,0.0,0.0,0,0,0.0
0,2.462204739416601,-2.344570273889936,0,0.0,0.0,-0.36497535635538575,0.9310171798915738,0.0,0.0,0.0,0,0,0.0
0,2.4782303291881482,-2.3594164371296125,0,0.0,0.0,-0.35450878547846487,0.9350526835524209,0.0,0.0,0.0,0,0,0.0
0,2.5078114438078605,-2.385612166813349,0,0.0,0.0,-0.3353054491315007,0.9421094712307708,0.0,0.0,0.0,0,0,0.0
0,2.5411154161624556,-2.4127570251175654,0,0.0,0.0,-0.3147794493800332,0.9491648425052431,0.0,0.0,0.0,0,0,0.0
0,2.5411154161624556,-2.4127570251175654,0,0.0,0.0,-0.3147794493800332,0.9491648425052431,0.0,0.0,0.0,0,0,0.0
0,2.5411154161624556,-2.4127570251175654,0,0.0,0.0,-0.3147794493800332,0.9491648425052431,0.0,0.0,0.0,0,0,0.0
0,2.5411154161624556,-2.4127570251175654,0,0.0,0.0,-0.3147794493800332,0.9491648425052431,0.0,0.0,0.0,0,0,0.0
0,2.5531313220088667,-2.4217117741647467,0,0.0,0.0,-0.3008343069504182,0.9536764229872005,0.0,0.0,0.0,0,0,0.0
0,2.566175357493993,-2.4308505459184664,0,0.0,0.0,-0.28826267197267263,0.9575513730067831,0.0,0.0,0.0,0,0,0.0
0,2.5866862241957533,-2.4444304837919644,0,0.0,0.0,-0.2735570929058971,0.961855767212982,0.0,0.0,0.0,0,0,0.0
0,2.595934560824465,-2.4501539945975566,0,0.0,0.0,-0.2681378536823164,0.9633805537909932,0.0,0.0,0.0,0,0,0.0
0,2.607695897846288,-2.4572508400833817,0,0.0,0.0,-0.2607046413026324,0.9654186086891353,0.0,0.0,0.0,0,0,0.0
0,2.621285745451819,-2.465167864858459,0,0.0,0.0,-0.25387143465209855,0.9672379720977073,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
0,2.6346893625109735,-2.4727245594777916,0,0.0,0.0,-0.2474217640859339,0.9689078752165267,0.0,0.0,0.0,0,0,0.0
